symbol,name,indus_code,indus_name,exc,m_stholder,m_employee,r_tcbsrating,year,m_cap,m_share,r_pb,r_pe,r_eps,r_bvps,p_roe,p_div
TTN,Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,6500,Viễn thông,UPCOM,2513,297,2.7,2024,643318890000,36727500,1.3553402317,11.7037653997,1662.918265359744,12923.6922144714,0.1329871628,0.0
VAF,Công ty Cổ phần Phân lân nung chảy Văn Điển,1300,Hóa chất,HOSE,0,343,3.5,2024,779672703600,37665348,1.4959713996,14.2261619691,1616.7396413807194,13837.162933474,0.1186941705,0.0483091787
GND,Công ty Cổ phần Gạch ngói Đồng Nai,2300,Xây dựng và Vật liệu,UPCOM,274,469,3.0,2024,277200000000,9000000,0.8211909444,10.4982810842,2933.813617,37506.5022465556,0.07734489,0.0324675325
TQW,Công ty Cổ phần Cấp thoát nước Tuyên Quang,7500,"Điện, nước & xăng dầu khí đốt",UPCOM,325,243,-1,2024,73252240000,8933200,0.7725064617,13.6666666667,614.7979417230108,10614.797941723,0.0578245589,0.0
PAT,Công ty Cổ phần Phốt pho Apatit Việt Nam,1300,Hóa chất,UPCOM,1327,262,2.6,2024,2174425000000,25000000,3.8233617894,8.6474144288,10597.65412488,22748.82807072,0.4866992665,0.1092242777
TV3,Công ty Cổ phần Tư vấn Xây dựng Điện 3,2300,Xây dựng và Vật liệu,HNX,0,408,-1,2024,113255905700,9517303,0.7320163752,10.7061062985,1234.9745564473465,16256.4669358536,0.0772892575,0.0
TV6,Công ty Cổ phần Tập đoàn EMA LAND,5300,Bán lẻ,UPCOM,165,8,-1,2024,20700000000.0,3000000.0,0.6076881136,14.5117004195,475.4783933333333,11354.5087443333,0.0427712737,0
TVC,Công ty Cổ phần Tập đoàn Quản lý Tài sản Trí Việt,8700,Dịch vụ tài chính,HNX,6067,14,2.6,2024,948885360000,118610670,0.5678488877,2.5025813446,3196.699287045592,14088.2551208841,0.2516139745,0.0
TVG,Công ty Cổ phần Tư vấn Đầu tư và Xây dựng Giao thông Vận tải,2300,Xây dựng và Vật liệu,UPCOM,128,80,-1,2024,23137314600,2029589,0.7612602361,401.0377058369,28.426254773749758,14975.1680946241,0.0019001238,0.0
VAV,Công ty Cổ phần VIWACO,7500,"Điện, nước & xăng dầu khí đốt",UPCOM,147,214,3.2,2024,1760000000000,32000000,2.4667177974,7.6387312307,7200.14860309375,22296.8351130313,0.3731273178,0.0218181818
VBC,"Công ty Cổ phần Nhựa, Bao bì Vinh",2700,Hàng & Dịch vụ Công nghiệp,HNX,262,850,-1,2024,162749392400,7499972,0.9781169989,7.362509456,3721.0504524550224,22185.4849914106,0.1721656013,0.0829493088
TNW,Công ty Cổ phần Nước sạch Thái Nguyên,7500,"Điện, nước & xăng dầu khí đốt",UPCOM,353,453,-1,2024,184000000000,16000000,0.9070428773,-40.2353233121,-285.8185060625,12678.5627088125,-0.0217738802,0.0
VBH,Công ty Cổ phần Điện tử Bình Hòa,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,221,141,-1,2024,23780000000,2900000,0.908160303,23.2490429602,352.7026903448276,9029.2429348276,0.0398403942,0
V15,Công ty Cổ phần Xây dựng số 15,2300,Xây dựng và Vật liệu,UPCOM,0,0,-1,2014,8000000000,10000000,0.3417913498,-0.2746481588,-2912.8176341,2340.6092652,-0.7671329372,0
UDC,Công ty Cổ phần Xây dựng và Phát triển đô thị Tỉnh Bà Rịa - Vũng Tàu,2300,Xây dựng và Vật liệu,UPCOM,1201,125,2.1,2024,163940000000,35000000,0.9047863563,-4.2582292117,-1099.9877571428572,5176.9127232857,-0.192073633,0.0
VC1,Công ty Cổ phần Xây dựng số 1,2300,Xây dựng và Vật liệu,HNX,681,115,-1,2024,102000000000,12000000,0.4057165507,28.4285879289,298.9948013333333,20950.58726625,0.0143739969,0.0
VC2,Công ty Cổ phần Đầu tư và Xây dựng VINA2,2300,Xây dựng và Vật liệu,HNX,3963,263,2.6,2024,543278339000,68769410,0.59380238,10.1578900194,836.258675739693,13304.0894856158,0.0644808376,0.0
UMC,Công ty Cổ phần Công trình đô thị Nam Định,2300,Xây dựng và Vật liệu,UPCOM,207,221,-1,2024,17311199800,1841617,0.8404085882,9.8145494729,1216.0614275389507,11185.0356263001,0.0822669548,0.075
VC3,Công ty Cổ phần Tập đoàn Nam Mê Kông,8600,Bất động sản,HNX,961,72,2.3,2024,3416620634700,125150939,2.4661159966,52.1892148389,523.0965839257507,11070.0388942268,0.0483968209,0.0
VC5,Công ty Cổ phần Xây dựng Số 5,2300,Xây dựng và Vật liệu,UPCOM,0,3,-1,2021,4500000000,5000000,0.0,-0.0547969825,-16424.2620576,0.0,0.2963191407,0.0
VC6,Công ty cổ phần Xây dựng và Đầu tư Visicons,2300,Xây dựng và Vật liệu,HNX,815,322,-1,2024,300070266000,9679686,2.0001140151,12.4412315325,2491.7147405401374,15499.1164333223,0.1720365553,0.0
VC7,Công ty Cổ phần Tập đoàn BGI,2300,Xây dựng và Vật liệu,HNX,0,25,2.5,2024,864817830000,96090870,0.8264099661,60.4853249011,148.79642317735286,10890.4785389392,0.0137463806,0.0
VC9,Công ty Cổ phần Xây dựng số 9 - VC9,2300,Xây dựng và Vật liệu,HNX,1277,70,-1,2024,69700000000,17000000,1.0988549835,88.3068281634,46.429025764705884,3731.156578,0.0125215079,0.0
VCB,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam,8300,Ngân hàng,HOSE,25183,24306,2.4,2024,318578204100000,5589091300,1.6244632185,10.240512087,6053.110279304258,35088.5137625145,0.1874367151,0.0
V21,Công ty Cổ phần Vinaconex 21,8600,Bất động sản,HNX,249,52,-1,2024,79198607400,11999789,0.6560005245,-67.3419623117,-98.00724204400593,10060.9675656797,-0.0096941169,0
VCC,Công ty Cổ phần Vinaconex 25,2300,Xây dựng và Vật liệu,HNX,646,449,1.9,2024,216000000000,24000000,0.796832024,28.8993641713,311.4255367916667,11294.726779875,0.0275256453,0.0
CCV,Công ty Cổ phần Tư vấn Xây dựng Công nghiệp và Đô thị Việt Nam,2300,Xây dựng và Vật liệu,UPCOM,220,290,-1,2024,61200000000,1800000,1.3808430264,4.3874023833,7749.460165555555,24622.6394672222,0.3315041531,0.0
VCF,Công ty Cổ phần VinaCafé Biên Hòa,3500,Thực phẩm và đồ uống,HOSE,501,230,2.7,2024,7588343042500,26579135,4.0049443141,16.9975555208,16796.53286910955,71286.8838129984,0.2227993224,0.0
CLM,Công ty Cổ phần Xuất nhập khẩu Than - Vinacomin,1700,Tài nguyên Cơ bản,HNX,174,150,2.6,2024,877800000000,11000000,1.1641115445,6.1586128186,13530.372459727272,68550.1319671818,0.2128279794,0.0250626566
VCM,Công ty Cổ phần BV Life,2700,Hàng & Dịch vụ Công nghiệp,HNX,656,20,-1,2024,46200000000,6000000,0.6466484753,14.3864626794,593.047516,11907.5514668333,0.0511577054,0.0
VCR,Công ty Cổ phần Đầu tư và Phát triển Du lịch Vinaconex,8600,Bất động sản,UPCOM,1712,53,2.3,2024,7329000000000,210000000,4.630624495,-335.7094570357,-103.95894208095238,7536.7804142952,-0.0136990686,0
VCS,Công ty Cổ phần VICOSTONE,2300,Xây dựng và Vật liệu,HNX,4759,827,2.7,2024,7536000000000,160000000,1.4748644397,9.8144893842,5044.51368469375,31935.1383989375,0.1598983591,0.08492569
VCT,Công ty Cổ phần Tư vấn Xây dựng Vinaconex,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,191,15,-1,2024,9460000000,1100000,0.0,26.9291409614,319.3566409090909,0.0,-0.3341377032,0
VCX,Công ty Cổ phần Xi măng Yên Bình,2300,Xây dựng và Vật liệu,UPCOM,677,318,-1,2024,265300000000,26530000,1.1104138653,11.9306346192,838.1783802110818,9005.6512372032,0.0976151311,0
VCA,Công ty Cổ phần Thép VICASA - VNSTEEL,1700,Tài nguyên Cơ bản,HOSE,732,306,2.8,2024,150354487800,15187322,0.781645374,161.1024967749,68.2795128726447,12665.5902147199,0.0053932177,0.0
VCI,Công ty Cổ phần Chứng khoán Vietcap,8700,Dịch vụ tài chính,HOSE,15669,389,2.4,2024,26354250916000,718099480,2.0359725767,28.938705553,1268.1977061075158,18025.7830681913,0.0896547509,0.0177111717
VDB,Công ty Cổ phần Vận tải và Chế biến Than Đông Bắc,1700,Tài nguyên Cơ bản,UPCOM,520,484,-1,2024,7810414200,8678238,0.0644584081,0.2495931899,3962.4918836058655,13962.4918836059,0.2507019102,3.9622222222
VDN,Công ty Cổ phần Vinatex Đà Nẵng,3700,Hàng cá nhân & Gia dụng,UPCOM,0,2511,-1,2024,62679290000,3298910,0.8339017287,10.8073669537,1758.0600419532511,22784.4593026181,0.0776720799,0.0
VDT,Công ty Cổ phần Lưới thép Bình Tây,1700,Tài nguyên Cơ bản,UPCOM,0,68,-1,2024,36753728000,1965440,1.3683836558,35.6221982415,583.2817399666233,13665.7580796158,0.0418889153,0.0
VCG,Tổng Công ty Cổ phần Xuất nhập khẩu và Xây dựng Việt Nam,2300,Xây dựng và Vật liệu,HOSE,35606,3683,2.5,2024,13109196730200,598593458,1.6257335443,14.1485156848,1547.8655491386944,13470.8421791472,0.1202312855,0.0
VE2,Công ty Cổ phần Xây dựng Điện VNECO 2,2300,Xây dựng và Vật liệu,UPCOM,235,35,-1,2024,21588800000,2158880,9.7099658766,-15.7346371462,-635.5405534351145,1029.8697366227,-0.4715951939,0.0
VE3,Công ty Cổ phần Xây dựng điện VNECO 3,2300,Xây dựng và Vật liệu,HNX,0,53,-1,2024,12537245000,1319710,0.6503714585,49.2593782874,192.85667684567065,14607.0370634458,0.0132907365,0.0
VE4,Công ty Cổ phần Xây dựng điện VNECO4,2300,Xây dựng và Vật liệu,HNX,115,69,-1,2024,266663200000,1028000,26.9244244605,570.216639629,454.91482003891053,9634.3749289883,0.0483596055,0.0
VE8,Công ty Cổ phần Xây dựng Điện Vneco 8,2300,Xây dựng và Vật liệu,HNX,0,7,-1,2024,4500000000,1800000,0.0,-0.2218463649,-11269.060012777778,0.0,2.2375611369,0.0
VEA,Tổng Công ty Máy động lực và Máy nông nghiệp Việt Nam - CTCP,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,1912,650,2.8,2024,51358120000000,1328800000,1.9733941392,6.9768749491,5539.729503849338,19585.5451434384,0.2857285253,0.0
VEF,Công ty Cổ phần Trung tâm Hội chợ Triển lãm Việt Nam,8600,Bất động sản,UPCOM,0,75,3.3,2024,38307114108900,166604100,9.5332615715,40.6589497386,5655.064911367727,24118.6081254903,0.2656072967,0
VDL,Công ty Cổ phần Thực phẩm Lâm Đồng,3500,Thực phẩm và đồ uống,HNX,263,101,2.8,2024,175885800000,14657150,1.0288646472,-18.4039486226,-652.0339871666729,11663.3417555255,-0.0553352268,0.0
VE9,Công ty Cổ phần Đầu tư và Xây dựng VNECO 9,2300,Xây dựng và Vật liệu,UPCOM,0,4,-1,2024,23794864700,12523613,2.5662723655,-324.6438618167,-5.852567146557467,740.3734792827,-0.0078737643,0.0
VEC,Tổng Công ty Cổ phần Điện tử và Tin học Việt Nam,9500,Công nghệ Thông tin,UPCOM,650,76,2.7,2024,385221000000,43800000,0.9244817502,-61.4031467781,-143.2337015525114,9513.4382021461,-0.0148542346,0.0
VDS,Công ty Cổ phần Chứng khoán Rồng Việt,8700,Dịch vụ tài chính,HOSE,7358,443,2.5,2024,3596400000000,243000000,1.3034583189,12.6611639223,1192.446775781893,11354.4098692922,0.1128073015,0.0
VE1,Công ty Cổ phần Xây dựng điện VNECO 1,2300,Xây dựng và Vật liệu,HNX,0,8,-1,2024,19800000000,6000000,0.7349333659,40.131272229,82.23013666666667,4490.202994,0.0184824706,0
VES,Công ty Cổ phần Đầu tư và Xây dựng Điện MÊ CA VNECO,8600,Bất động sản,UPCOM,417,2,-1,2024,67556250000,9007500,4.8843315752,63.4682678188,118.16928770469053,1535.5222888704,0.0800367615,0
VFC,Công ty Cổ phần VINAFCO,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,0,685,2.3,2024,3230000000000,34000000,4.7453335954,127.6245045085,744.3711563529412,20019.6673403824,0.0370090636,0.0
VFG,Công ty Cổ phần Khử trùng Việt Nam,1300,Hóa chất,HOSE,729,1450,3.2,2024,2882479827400,41714614,1.8542096122,6.7350721111,11270.299047906808,37266.5525768739,0.3357890741,0.0723589001
VFR,Công ty Cổ phần Vận tải và Thuê tàu,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,502,98,-1,2024,174000000000,15000000,0.5600373018,6.7466505645,1719.3716925333333,20712.9060217333,0.0865587091,0.0
VFS,Công ty Cổ phần Chứng khoán Nhất Việt,8700,Dịch vụ tài chính,HNX,2073,121,3.1,2024,2808000000000,120000000,1.7650541216,22.4330477855,1043.1039163166668,13257.3838462917,0.0817640655,0
VGC,Tổng Công ty Viglacera - Công ty Cổ phần,2300,Xây dựng và Vật liệu,HOSE,6354,6340,2.6,2024,20377507500000,448350000,2.4627839697,18.4456090912,2464.0010408564735,18454.7246367169,0.1367060422,0.0
VGS,Công ty Cổ phần Ống thép Việt - Đức VG PIPE,1700,Tài nguyên Cơ bản,HNX,6211,391,2.3,2024,1325591386200,55932126,1.2223719855,12.4035103057,1964.0698775512305,19388.5333439319,0.1063621246,0.0
VUA,Công ty Cổ phần Chứng khoán Stanley Brothers,8700,Dịch vụ tài chính,UPCOM,108,23,2.6,2024,461040000000.0,33900000.0,1.7210681834,-16.1248798672,-843.4171362536873,7902.0692676696,-0.101150484,0.0
VHC,Công ty Cổ phần Vĩnh Hoàn,3500,Thực phẩm và đồ uống,HOSE,6295,7053,2.6,2024,11716454899800,224453159,1.3505531192,9.555054408,5463.077212448589,38650.8307274125,0.1440659296,0.0383141762
VGP,Công ty Cổ phần Cảng Rau Quả,2700,Hàng & Dịch vụ Công nghiệp,HNX,0,24,-1,2024,250548106000,8214692,1.0679355672,14.9463507999,2063.76117534291,28559.7754559757,0.0741994556,0.0
VHF,Công ty Cổ phần Xây dựng và Chế biến lương thực Vĩnh Hà,3500,Thực phẩm và đồ uống,UPCOM,190,117,2.8,2024,419250000000,21500000,1.8329887236,89.2365263659,230.02145674418605,10638.3633182326,0.0214868148,0.0
NDT,Tổng Công ty Cổ phần Dệt may Nam Định,3700,Hàng cá nhân & Gia dụng,UPCOM,1024,1629,-1,2024,70379892000,15639976,1.347917831,-0.7290047247,-6172.799500139898,3338.4824330293,-0.9603313259,0.0
VHG,Công ty Cổ phần Đầu tư và Phát triển Việt Trung Nam,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,19723,2,2.3,2024,240750000000,150000000,1.7616991399,-103.4609788564,-15.51309506,911.05226974,-0.0168839205,0.0
VHH,Công ty Cổ phần Đầu tư Kinh doanh nhà Thành Đạt,2300,Xây dựng và Vật liệu,UPCOM,0,79,-1,2024,30000000000,7500000,2.7145494251,-4.7146381645,-848.4214186666667,1473.5410462667,-0.4470665967,0
VHL,Công ty Cổ phần Viglacera Hạ Long,2300,Xây dựng và Vật liệu,HNX,470,164,2.8,2024,270000000000,25000000,0.5723859876,-4.0580095638,-2661.40328904,18868.38642672,-0.1317145825,0.0
VIB,Ngân hàng Thương mại Cổ phần Quốc tế Việt Nam,8300,Ngân hàng,HOSE,29187,11736,2.5,2024,53624300400000,2979127800,1.2809838294,7.601464093,2418.3151860756025,14051.6996283275,0.1805599992,0.0388888889
VIC,Tập đoàn Vingroup - Công ty CP,8600,Bất động sản,HOSE,54638,308,2.9,2024,332006730480000,3878583300,2.4164074296,27.8926278658,3068.9112697411965,35424.489658376,0.0947927887,0.0
TVT,Tổng Công ty Việt Thắng - CTCP,3700,Hàng cá nhân & Gia dụng,HOSE,729,1484,2.7,2024,331800000000,21000000,0.6532342407,13.965592787,1131.3519047142856,24187.3420212381,0.0464725265,0.0253164557
VID,Công ty Cổ phần Đầu tư Phát triển Thương mại Viễn Đông,1700,Tài nguyên Cơ bản,HOSE,3501,29,2.3,2024,213572640870,40836069,0.4294219665,30.75262116,170.06680415296586,12179.1627068218,0.0137752142,0.0
SB1,Công ty Cổ phần Bia Sài Gòn - Nghệ Tĩnh,3500,Thực phẩm và đồ uống,UPCOM,1156,208,-1,2024,81900000000.0,10500000.0,0.6088590561,11.5205785022,1049.5255242857143,12810.846651619,0.0829777667,0.0
PVO,Công ty Cổ phần Dầu nhờn PV Oil,1300,Hóa chất,UPCOM,961,80,-1,2024,49920100000,8900000,0.4897174948,42.5071572709,131.9542486516854,11453.5422138202,0.0115215748,0.0
MBG,Công ty Cổ phần Tập đoàn MBG,2300,Xây dựng và Vật liệu,HNX,9038,31,2.8,2024,384699328000,120218540,0.2989048109,14.0459667663,227.8234067640482,10705.7493994936,0.021509337,0
VDP,Công ty Cổ phần Dược phẩm Trung ương VIDIPHA,4500,Y tế,HOSE,511,607,3.1,2024,783960416000,22083392,1.0428177043,11.8650255121,3252.3634908984995,34042.3832993138,0.0968128722,0.0704225352
VIE,Công ty Cổ phần Công nghệ Viễn thông VI TE CO,9500,Công nghệ Thông tin,UPCOM,243,21,-1,2024,23281722400,5061244,0.5065299935,502.5007361048,9.15421544584691,9081.3970721427,0.0010085267,0
MVB,Tổng Công ty Công nghiệp mỏ Việt Bắc TKV - Công ty Cổ phần,1700,Tài nguyên Cơ bản,HNX,627,3285,2.6,2024,2058000000000,105000000,1.1971776437,10.6744849225,2143.5768797714286,16371.8393037714,0.1318248235,0.0510204082
VJC,Công ty Cổ phần Hàng không Vietjet,5700,Du lịch và Giải trí,HOSE,6067,6951,1.8,2024,47661797392000,541611334,2.7877916302,33.9673994435,2590.7193792218536,31566.2042476903,0.0868065735,0.0
DVM,Công ty Cổ phần Dược liệu Việt Nam,4500,Y tế,HNX,1472,252,2.4,2024,303737403600,42779916,0.412380202,6.3443996948,1119.0972103825543,17217.1213970359,0.0671824896,0
VTD,Công ty Cổ phần Vietourist Holdings,5700,Du lịch và Giải trí,UPCOM,148,79,-1,2024,115200000000,12000000,0.8078054695,-21.2280719103,-452.231368,11884.0492704167,-0.0373431221,0.0
VTR,Công ty Cổ phần Du lịch và tiếp thị giao thông vận tải Việt Nam - Vietravel,5700,Du lịch và Giải trí,UPCOM,1967,1190,2.3,2024,503292456170,29239090,1.073237684,13.9424928307,1234.5711924687123,16038.3857711372,0.0799431719,0.0
VIG,Công ty Cổ phần Chứng khoán Đầu tư Tài chính Việt Nam,8700,Dịch vụ tài chính,HNX,0,22,2.6,2024,293366450000,45133300,0.8222003884,14.1087932833,460.70559469393993,7905.6153366361,0.0600247343,0
VLC,Tổng Công ty Chăn nuôi Việt Nam - Công ty Cổ phần,3500,Thực phẩm và đồ uống,UPCOM,6476,960,2.3,2024,3161875171680,212491611,0.895907937,58.4064926643,254.76619672293793,16608.8493981911,0.0147896731,0.0
VIM,Công ty Cổ phần Khoáng sản Viglacera,1700,Tài nguyên Cơ bản,UPCOM,136,52,-1,2024,15605000000,1250000,0.6707698953,17.8342857143,795.4965536,18611.449452,0.0418670655,0.0560717719
TVM,Công ty Cổ phần Tư vấn đầu tư Mỏ và công nghiệp - Vinacomin,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,251,206,-1,2024,26400000000,2400000,0.9207639158,22.0091459556,754.3755570833333,11946.6019583333,0.0409648524,0.0
TMG,Công ty Cổ phần Kim loại màu Thái Nguyên - Vimico,1700,Tài nguyên Cơ bản,UPCOM,213,1275,2.3,2024,1231200000000,18000000,4.6622109414,22.3266869529,3830.538980222222,14671.1508465556,0.26876116,0.0
VIN,Công ty Cổ phần Giao nhận Kho vận Ngoại thương Việt Nam,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,281,137,2.8,2024,359550000000,25500000,0.631420496,13.3815496935,1146.0307956078432,22330.6023320392,0.0517931884,0.0425531915
DTK,Tổng Công ty Điện lực TKV - Công ty Cổ phần,7500,"Điện, nước & xăng dầu khí đốt",HNX,1247,1943,2.4,2024,8671146932500,682767475,1.0190338673,13.9118253277,1012.5238052032282,12462.7850045742,0.0830720201,0.0393700787
VIF,Tổng Công ty Lâm nghiệp Việt Nam - Công ty Cổ phần,1700,Tài nguyên Cơ bản,HNX,857,1641,2.5,2024,5880000000000,350000000,1.1975875307,18.1584041922,1023.1457772942857,14028.20217232,0.0729776851,0.0
VHE,Công ty Cổ phần Dược liệu và Thực phẩm Việt Nam,4500,Y tế,HNX,902,29,-1,2024,129246000000,33140000,0.3848097895,68.6012922148,56.85024106819554,10134.8772980688,0.0056243268,0
VHD,Công ty Cổ phần Đầu tư phát triển nhà và đô thị VINAHUD,8600,Bất động sản,UPCOM,203,32,2.2,2024,296400000000,38000000,4.3748355418,-1.6641177388,-4687.168352447368,1782.9241637632,-1.1358678976,0.0
VVN,Tổng Công ty Cổ phần Xây dựng Công nghiệp Việt Nam,2300,Xây dựng và Vật liệu,UPCOM,1848,137,2.4,2024,110000000000.0,55000000.0,0.0,-0.2267818765,-8819.046879672727,0.0,0.2330312955,0.0
KIP,Công ty Cổ phần K.I.P Việt Nam,2700,Hàng & Dịch vụ Công nghiệp,UPCOM,148,318,-1,2024,146020000000,9800000,0.7904805565,13.5080231767,1103.0481518367346,18849.2934792857,0.0586636804,0.0
VGT,Tập đoàn Dệt May Việt Nam,3700,Hàng cá nhân & Gia dụng,UPCOM,14067,25417,2.3,2024,5102500000000,500000000,0.7505525111,15.7298656156,648.765873108,13596.650266276,0.0480281045,0.0
